"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"4";"***";"";""
"**";"classe";"1";"**";"";""
"  8";" 19";"42.11";" 2.38";"*pers_Tomlinson-William-Mahon";"1.230375e-01"
" 18";" 50";"36.00";" 2.35";"*pers_François-Poncet-André";"1.254052e-01"
" 16";" 44";"36.36";" 2.22";"*location_berlin";"1.361148e-01"
"**";"classe";"2";"**";"";""
"****";"507";"1792";"28.29";"****";""
"135";"184";" 73.37";"205.38";"europe";"1.402652e-46"
"113";"159";" 71.07";"157.37";"allemagne";"4.242993e-36"
" 51";" 56";" 91.07";"112.30";"ouest";"3.075159e-26"
"103";"177";" 58.19";" 86.54";"allemand";"1.366657e-20"
" 55";" 73";" 75.34";" 83.04";"défense";"8.054324e-20"
" 41";" 56";" 73.21";" 57.50";"problème";"3.382264e-14"
" 47";" 71";" 66.20";" 52.36";"grand";"4.629326e-13"
" 24";" 27";" 88.89";" 49.62";"réarmement";"1.870370e-12"
" 21";" 22";" 95.45";" 49.52";"armée";"1.961237e-12"
" 26";" 31";" 83.87";" 48.03";"bretagne";"4.195766e-12"
" 61";"107";" 57.01";" 46.26";"politique";"1.037971e-11"
" 65";"117";" 55.56";" 45.86";"européen";"1.270690e-11"
" 26";" 32";" 81.25";" 45.04";"atlantique";"1.930682e-11"
" 74";"141";" 52.48";" 44.14";"france";"3.055619e-11"
" 34";" 49";" 69.39";" 41.94";"force";"9.431083e-11"
" 27";" 36";" 75.00";" 39.51";"solution";"3.271633e-10"
" 17";" 18";" 94.44";" 39.22";"continental";"3.786307e-10"
" 31";" 45";" 68.89";" 37.50";"militaire";"9.154262e-10"
" 24";" 32";" 75.00";" 35.04";"cadre";"3.236573e-09"
" 18";" 21";" 85.71";" 34.53";"occidental";"4.186734e-09"
" 36";" 58";" 62.07";" 33.71";"effort";"6.408908e-09"
" 21";" 27";" 77.78";" 33.09";"paix";"8.806320e-09"
" 12";" 12";"100.00";" 30.62";"angleterre";"3.139647e-08"
" 13";" 14";" 92.86";" 28.99";"risque";"7.264843e-08"
" 24";" 36";" 66.67";" 26.67";"moment";"2.418169e-07"
" 26";" 41";" 63.41";" 25.51";"poursuivre";"4.393705e-07"
" 13";" 15";" 86.67";" 25.41";"division";"4.642856e-07"
" 24";" 37";" 64.86";" 24.91";"participation";"6.013795e-07"
" 16";" 21";" 76.19";" 24.03";"laisser";"9.488493e-07"
" 11";" 12";" 91.67";" 23.92";"continent";"1.006280e-06"
"  9";"  9";"100.00";" 22.93";"dominer";"1.683774e-06"
"  9";"  9";"100.00";" 22.93";"russe";"1.683774e-06"
"  9";"  9";"100.00";" 22.93";"positif";"1.683774e-06"
" 21";" 32";" 65.62";" 22.38";"créer";"2.233532e-06"
" 13";" 16";" 81.25";" 22.32";"intégration";"2.311478e-06"
" 13";" 16";" 81.25";" 22.32";"évident";"2.311478e-06"
" 16";" 22";" 72.73";" 21.68";"guerre";"3.226295e-06"
" 38";" 73";" 52.05";" 21.18";"unir";"4.180627e-06"
" 11";" 13";" 84.62";" 20.48";"perspective";"6.038908e-06"
" 11";" 13";" 84.62";" 20.48";"homme";"6.038908e-06"
"  8";"  8";"100.00";" 20.37";"reconstitution";"6.392071e-06"
"  8";"  8";"100.00";" 20.37";"espoir";"6.392071e-06"
"  8";"  8";"100.00";" 20.37";"dynamique";"6.392071e-06"
" 27";" 47";" 57.45";" 20.22";"contribution";"6.897314e-06"
" 12";" 15";" 80.00";" 19.93";"libre";"8.012180e-06"
" 18";" 27";" 66.67";" 19.90";"peuple";"8.170043e-06"
" 22";" 36";" 61.11";" 19.50";"initiative";"1.003893e-05"
" 71";"165";" 43.03";" 19.46";"communauté";"1.029041e-05"
" 27";" 48";" 56.25";" 19.00";"proposition";"1.305881e-05"
"  9";" 10";" 90.00";" 18.87";"pacifique";"1.396162e-05"
"  9";" 10";" 90.00";" 18.87";"concret";"1.396162e-05"
" 10";" 12";" 83.33";" 18.04";"démocratique";"2.163163e-05"
"  7";"  7";"100.00";" 17.81";"commandement";"2.439441e-05"
" 74";"177";" 41.81";" 17.68";"schuman";"2.608820e-05"
" 11";" 14";" 78.57";" 17.58";"rechercher";"2.751544e-05"
" 11";" 14";" 78.57";" 17.58";"mener";"2.751544e-05"
" 26";" 47";" 55.32";" 17.38";"réalisation";"3.063977e-05"
" 12";" 16";" 75.00";" 17.36";"danger";"3.092333e-05"
" 40";" 83";" 48.19";" 16.99";"national";"3.760241e-05"
"  8";"  9";" 88.89";" 16.37";"réalité";"5.206180e-05"
"  8";"  9";" 88.89";" 16.37";"liberté";"5.206180e-05"
"  8";"  9";" 88.89";" 16.37";"efficace";"5.206180e-05"
"  8";"  9";" 88.89";" 16.37";"constamment";"5.206180e-05"
"  8";"  9";" 88.89";" 16.37";"clairement";"5.206180e-05"
"  8";"  9";" 88.89";" 16.37";"accomplir";"5.206180e-05"
"  9";" 11";" 81.82";" 15.63";"changer";"7.702495e-05"
" 14";" 21";" 66.67";" 15.42";"constitution";"8.591216e-05"
" 24";" 44";" 54.55";" 15.32";"forme";"9.055637e-05"
" 35";" 72";" 48.61";" 15.27";"essentiel";"9.342827e-05"
" 10";" 13";" 76.92";" 15.26";"opposition";"9.344229e-05"
" 10";" 13";" 76.92";" 15.26";"attitude";"9.344229e-05"
"  6";"  6";"100.00";" 15.26";"dangereux";"9.376935e-05"
" 13";" 19";" 68.42";" 15.24";"union";"9.455057e-05"
" 12";" 17";" 70.59";" 15.13";"voie";"1.001531e-04"
" 23";" 42";" 54.76";" 14.85";"nouveau";"1.162415e-04"
"  7";"  8";" 87.50";" 13.89";"soviétique";"1.943204e-04"
"  7";"  8";" 87.50";" 13.89";"indépendamment";"1.943204e-04"
"  7";"  8";" 87.50";" 13.89";"armement";"1.943204e-04"
" 13";" 20";" 65.00";" 13.43";"unité";"2.472041e-04"
"  8";" 10";" 80.00";" 13.25";"commencer";"2.721900e-04"
" 10";" 14";" 71.43";" 12.94";"réel";"3.213898e-04"
" 10";" 14";" 71.43";" 12.94";"idée";"3.213898e-04"
"  5";"  5";"100.00";" 12.71";"agression";"3.640865e-04"
"  5";"  5";"100.00";" 12.71";"profond";"3.640865e-04"
"  5";"  5";"100.00";" 12.71";"historique";"3.640865e-04"
" 30";" 63";" 47.62";" 12.02";"aller";"5.258849e-04"
" 13";" 21";" 61.90";" 11.83";"avenir";"5.818456e-04"
" 16";" 28";" 57.14";" 11.67";"opinion";"6.351913e-04"
" 11";" 17";" 64.71";" 11.22";"apparaître";"8.105035e-04"
"  7";"  9";" 77.78";" 10.92";"détermination";"9.522843e-04"
"  7";"  9";" 77.78";" 10.92";"direction";"9.522843e-04"
"  7";"  9";" 77.78";" 10.92";"changement";"9.522843e-04"
"  9";" 13";" 69.23";" 10.82";"élément";"1.005394e-03"
"  8";" 11";" 72.73";" 10.77";"arriver";"1.030705e-03"
"  4";"  4";"100.00";" 10.16";"solidarité";"1.434625e-03"
"  4";"  4";"100.00";" 10.16";"réaffirmation";"1.434625e-03"
"  4";"  4";"100.00";" 10.16";"prospérité";"1.434625e-03"
"  4";"  4";"100.00";" 10.16";"négatif";"1.434625e-03"
"  4";"  4";"100.00";" 10.16";"leader";"1.434625e-03"
" 26";" 55";" 47.27";" 10.08";"action";"1.502423e-03"
" 15";" 27";" 55.56";" 10.04";"pied";"1.529079e-03"
" 15";" 27";" 55.56";" 10.04";"esprit";"1.529079e-03"
" 31";" 69";" 44.93";"  9.79";"création";"1.756007e-03"
" 90";"246";" 36.59";"  9.67";"plan";"1.877087e-03"
" 28";" 61";" 45.90";"  9.65";"accepter";"1.891477e-03"
" 11";" 18";" 61.11";"  9.65";"sein";"1.890374e-03"
" 23";" 48";" 47.92";"  9.36";"apporter";"2.214900e-03"
" 10";" 16";" 62.50";"  9.31";"préparation";"2.277060e-03"
" 10";" 16";" 62.50";"  9.31";"monde";"2.277060e-03"
" 13";" 23";" 56.52";"  9.15";"association";"2.484807e-03"
" 19";" 38";" 50.00";"  9.02";"objectif";"2.674252e-03"
"  5";"  6";" 83.33";"  8.99";"unification";"2.715088e-03"
"  5";"  6";" 83.33";"  8.99";"perdre";"2.715088e-03"
"  5";"  6";" 83.33";"  8.99";"efficacité";"2.715088e-03"
"  5";"  6";" 83.33";"  8.99";"domination";"2.715088e-03"
"  5";"  6";" 83.33";"  8.99";"coopérer";"2.715088e-03"
"  5";"  6";" 83.33";"  8.99";"abandonner";"2.715088e-03"
" 25";" 54";" 46.30";"  8.90";"situation";"2.858453e-03"
"  8";" 12";" 66.67";"  8.77";"amener";"3.064136e-03"
"  6";"  8";" 75.00";"  8.64";"événement";"3.286488e-03"
"  6";"  8";" 75.00";"  8.64";"surmonter";"3.286488e-03"
"  6";"  8";" 75.00";"  8.64";"sortir";"3.286488e-03"
"  7";" 10";" 70.00";"  8.62";"principal";"3.320640e-03"
"  7";" 10";" 70.00";"  8.62";"essentiellement";"3.320640e-03"
"  7";" 10";" 70.00";"  8.62";"attacher";"3.320640e-03"
" 14";" 26";" 53.85";"  8.49";"seul";"3.567703e-03"
" 11";" 19";" 57.89";"  8.29";"amérique";"3.976145e-03"
" 13";" 24";" 54.17";"  8.03";"mai";"4.607834e-03"
"  3";"  3";"100.00";"  7.62";"orage";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"état_major";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"voisin";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"vivant";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"tension";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"séculaire";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"rassemblement";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"plébiscite";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"pensée";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"nécessairement";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"militairement";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"impasse";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"hâter";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"fatalité";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"ensanglanté";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"désuni";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"destin";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"climat";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"beau";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"accueillir";"5.784302e-03"
"  3";"  3";"100.00";"  7.62";"abandon";"5.784302e-03"
"  9";" 15";" 60.00";"  7.50";"immédiat";"6.183403e-03"
"  8";" 13";" 61.54";"  7.13";"révision";"7.562379e-03"
"  8";" 13";" 61.54";"  7.13";"devenir";"7.562379e-03"
"  8";" 13";" 61.54";"  7.13";"intégrer";"7.562379e-03"
"  8";" 13";" 61.54";"  7.13";"doute";"7.562379e-03"
" 11";" 20";" 55.00";"  7.11";"allié";"7.660683e-03"
"  7";" 11";" 63.64";"  6.81";"exister";"9.039842e-03"
"  7";" 11";" 63.64";"  6.81";"véritable";"9.039842e-03"
"  7";" 11";" 63.64";"  6.81";"large";"9.039842e-03"
" 10";" 18";" 55.56";"  6.66";"nato";"9.851652e-03"
" 10";" 18";" 55.56";"  6.66";"poser";"9.851652e-03"
" 10";" 18";" 55.56";"  6.66";"empêcher";"9.851652e-03"
" 14";" 28";" 50.00";"  6.61";"souveraineté";"1.015949e-02"
" 14";" 28";" 50.00";"  6.61";"montrer";"1.015949e-02"
"  4";"  5";" 80.00";"  6.61";"unifier";"1.015330e-02"
"  4";"  5";" 80.00";"  6.61";"origine";"1.015330e-02"
"  4";"  5";" 80.00";"  6.61";"mutuel";"1.015330e-02"
"  4";"  5";" 80.00";"  6.61";"fédération";"1.015330e-02"
"  4";"  5";" 80.00";"  6.61";"fonder";"1.015330e-02"
"  4";"  5";" 80.00";"  6.61";"degré";"1.015330e-02"
"  4";"  5";" 80.00";"  6.61";"appuyer";"1.015330e-02"
"  6";"  9";" 66.67";"  6.57";"uni";"1.039690e-02"
"  5";"  7";" 71.43";"  6.45";"mondial";"1.112438e-02"
"  5";"  7";" 71.43";"  6.45";"retrouver";"1.112438e-02"
"  5";"  7";" 71.43";"  6.45";"lien";"1.112438e-02"
"  5";"  7";" 71.43";"  6.45";"complètement";"1.112438e-02"
" 26";" 61";" 42.62";"  6.39";"organisation";"1.146129e-02"
"  9";" 16";" 56.25";"  6.22";"éliminer";"1.263263e-02"
"  9";" 16";" 56.25";"  6.22";"effectif";"1.263263e-02"
"  9";" 16";" 56.25";"  6.22";"définir";"1.263263e-02"
" 17";" 37";" 45.95";"  5.80";"participer";"1.599419e-02"
"  8";" 14";" 57.14";"  5.79";"séparer";"1.612667e-02"
" 18";" 40";" 45.00";"  5.63";"relation";"1.766242e-02"
" 10";" 19";" 52.63";"  5.61";"développer";"1.788508e-02"
"  7";" 12";" 58.33";"  5.37";"courir";"2.044006e-02"
" 28";" 69";" 40.58";"  5.34";"actuel";"2.083583e-02"
"  6";" 10";" 60.00";"  4.98";"consacrer";"2.559233e-02"
"  6";" 10";" 60.00";"  4.98";"britannique";"2.559233e-02"
" 12";" 25";" 48.00";"  4.85";"actuellement";"2.758681e-02"
" 16";" 36";" 44.44";"  4.72";"public";"2.973969e-02"
"  8";" 15";" 53.33";"  4.68";"volonté";"3.059976e-02"
" 23";" 56";" 41.07";"  4.65";"négociation";"3.099872e-02"
"  5";"  8";" 62.50";"  4.63";"conduire";"3.132746e-02"
"  5";"  8";" 62.50";"  4.63";"tentation";"3.132746e-02"
"  5";"  8";" 62.50";"  4.63";"satisfaisant";"3.132746e-02"
"  5";"  8";" 62.50";"  4.63";"renforcer";"3.132746e-02"
"  5";"  8";" 62.50";"  4.63";"annuel";"3.132746e-02"
" 28";" 71";" 39.44";"  4.53";"ensemble";"3.339081e-02"
"  4";"  6";" 66.67";"  4.37";"évidemment";"3.658321e-02"
"  4";"  6";" 66.67";"  4.37";"susceptible";"3.658321e-02"
"  4";"  6";" 66.67";"  4.37";"renoncer";"3.658321e-02"
"  4";"  6";" 66.67";"  4.37";"reconstituer";"3.658321e-02"
"  4";"  6";" 66.67";"  4.37";"opposé";"3.658321e-02"
"  4";"  6";" 66.67";"  4.37";"naître";"3.658321e-02"
"  4";"  6";" 66.67";"  4.37";"majeur";"3.658321e-02"
"  4";"  6";" 66.67";"  4.37";"instrument";"3.658321e-02"
"  4";"  6";" 66.67";"  4.37";"inquiétude";"3.658321e-02"
"  4";"  6";" 66.67";"  4.37";"fonctionner";"3.658321e-02"
"  4";"  6";" 66.67";"  4.37";"commencement";"3.658321e-02"
"  3";"  4";" 75.00";"  4.31";"froid";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"résoudre";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"réciproque";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"ramener";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"psychologique";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"progressif";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"peser";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"occuper";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"librement";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"incorporation";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"détourner";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"corée";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"conviction";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"construction";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"conscience";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"concevoir";"3.786840e-02"
"  3";"  4";" 75.00";"  4.31";"articulation";"3.786840e-02"
"  7";" 13";" 53.85";"  4.21";"organiser";"4.007224e-02"
"  7";" 13";" 53.85";"  4.21";"existence";"4.007224e-02"
" 16";" 37";" 43.24";"  4.16";"penser";"4.132742e-02"
"  6";" 11";" 54.55";"  3.76";"élargir";"5.249172e-02"
"  6";" 11";" 54.55";"  3.76";"marquer";"5.249172e-02"
"  6";" 11";" 54.55";"  3.76";"anglais";"5.249172e-02"
" 62";"180";" 34.44";"  3.73";"pays";"5.335029e-02"
" 11";" 24";" 45.83";"  3.69";"déclaration";"5.476460e-02"
" 19";" 47";" 40.43";"  3.50";"rendre";"6.128453e-02"
" 21";" 53";" 39.62";"  3.46";"temps";"6.302776e-02"
" 23";" 59";" 38.98";"  3.44";"développement";"6.375616e-02"
"  9";" 19";" 47.37";"  3.44";"contribuer";"6.346362e-02"
"  5";"  9";" 55.56";"  3.31";"chose";"6.869418e-02"
"  5";"  9";" 55.56";"  3.31";"étape";"6.869418e-02"
"  5";"  9";" 55.56";"  3.31";"universel";"6.869418e-02"
"  5";"  9";" 55.56";"  3.31";"faveur";"6.869418e-02"
"  5";"  9";" 55.56";"  3.31";"entreprendre";"6.869418e-02"
"  5";"  9";" 55.56";"  3.31";"chiffre";"6.869418e-02"
"  7";" 14";" 50.00";"  3.28";"supranationale";"7.024240e-02"
"  4";"  7";" 57.14";"  2.88";"diriger";"8.951055e-02"
"  4";"  7";" 57.14";"  2.88";"confiance";"8.951055e-02"
"  4";"  7";" 57.14";"  2.88";"but";"8.951055e-02"
"  4";"  7";" 57.14";"  2.88";"avantage";"8.951055e-02"
"  4";"  7";" 57.14";"  2.88";"arrangement";"8.951055e-02"
"  6";" 12";" 50.00";"  2.81";"soutenir";"9.391239e-02"
"  6";" 12";" 50.00";"  2.81";"risquer";"9.391239e-02"
"  6";" 12";" 50.00";"  2.81";"contraire";"9.391239e-02"
"  6";" 12";" 50.00";"  2.81";"benelux";"9.391239e-02"
"  9";" 20";" 45.00";"  2.78";"partir";"9.527582e-02"
"  9";" 20";" 45.00";"  2.78";"passer";"9.527582e-02"
" 11";" 26";" 42.31";"  2.55";"éviter";"1.099874e-01"
"  7";" 15";" 46.67";"  2.52";"préoccupation";"1.126068e-01"
"  3";"  5";" 60.00";"  2.48";"vrai";"1.149579e-01"
"  3";"  5";" 60.00";"  2.48";"shape";"1.149579e-01"
"  3";"  5";" 60.00";"  2.48";"extrêmement";"1.149579e-01"
"  3";"  5";" 60.00";"  2.48";"dégager";"1.149579e-01"
"  3";"  5";" 60.00";"  2.48";"défendre";"1.149579e-01"
"  3";"  5";" 60.00";"  2.48";"durable";"1.149579e-01"
"  3";"  5";" 60.00";"  2.48";"douter";"1.149579e-01"
"  3";"  5";" 60.00";"  2.48";"critique";"1.149579e-01"
"  3";"  5";" 60.00";"  2.48";"considérable";"1.149579e-01"
" 13";" 32";" 40.62";"  2.44";"international";"1.180819e-01"
" 18";" 47";" 38.30";"  2.38";"indispensable";"1.227671e-01"
" 16";" 41";" 39.02";"  2.38";"comprendre";"1.227323e-01"
"  8";" 18";" 44.44";"  2.34";"face";"1.262377e-01"
