"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"4";"***";"";""
"**";"classe";"1";"**";"";""
" 11";"  90";"12.22";" -9.99";"*date_1951-12-22";"1.574245e-03"
" 11";"  90";"12.22";" -9.99";"*location_maroc";"1.574245e-03"
" 29";" 171";"16.96";" -8.94";"*location_bruxelles";"2.793702e-03"
"  3";"  42";" 7.14";" -8.31";"*date_1947-10-02";"3.932620e-03"
"  3";"  42";" 7.14";" -8.31";"*pers_Blum-Léon";"3.932620e-03"
"  3";"  42";" 7.14";" -8.31";"*pers_MacChesney-Alfred-Brunson";"3.932620e-03"
"  3";"  42";" 7.14";" -8.31";"*pers_Watts-Philip-H.";"3.932620e-03"
" 11";"  82";"13.41";" -7.62";"*pers_Bidault-Georges";"5.787939e-03"
"  2";"  34";" 5.88";" -7.60";"*location_angleterre";"5.842221e-03"
"  2";"  34";" 5.88";" -7.60";"*date_1950-09-22";"5.842221e-03"
"  3";"  39";" 7.69";" -7.28";"*date_1952-03-19";"6.982084e-03"
"  4";"  43";" 9.30";" -6.73";"*pers_Plowden-Edwin-Noel";"9.488277e-03"
"  0";"  17";" 0.00";" -6.21";"*location_bordeaux";"1.271866e-02"
"  0";"  17";" 0.00";" -6.21";"*date_1948-05-10";"1.271866e-02"
"  2";"  28";" 7.14";" -5.50";"*pers_Bourbon-Busset-Jacques-Louis-Robert-Marie";"1.902606e-02"
" 10";"  69";"14.49";" -5.36";"*pers_Aubrun-Jules";"2.061158e-02"
"  0";"  13";" 0.00";" -4.74";"*pers_Hubert-Lucien-Louis-Théodore";"2.952929e-02"
"  0";"  12";" 0.00";" -4.37";"*date_1947-10-04";"3.658371e-02"
"  2";"  24";" 8.33";" -4.14";"*pers_Queuille-Henri";"4.178373e-02"
"  0";"  11";" 0.00";" -4.00";"*pers_Saxon-James-Joseph";"4.541135e-02"
"  0";"  11";" 0.00";" -4.00";"*pers_Gouin-Félix";"4.541135e-02"
"  0";"  11";" 0.00";" -4.00";"*pers_Auriol-Vincent";"4.541135e-02"
"  0";"  11";" 0.00";" -4.00";"*pers_Chauvel-Jean-Michel-Henri";"4.541135e-02"
"  0";"  11";" 0.00";" -4.00";"*pers_Teitgen-Pierre-Henri";"4.541135e-02"
"  1";"  17";" 5.88";" -3.76";"*date_1948-05-7";"5.240534e-02"
"278";"1110";"25.05";" -3.44";"*pers_Monnet-Jean";"6.352502e-02"
"  1";"  16";" 6.25";" -3.41";"*pers_Baraduc-Pierre-Jacques";"6.461742e-02"
"  1";"  16";" 6.25";" -3.41";"*date_1951-12-28";"6.461742e-02"
"  4";"  32";"12.50";" -3.30";"*date_1950-09-16";"6.915188e-02"
"  0";"   9";" 0.00";" -3.27";"*pers_Hommel-Nicolas";"7.048236e-02"
"  0";"   9";" 0.00";" -3.27";"*date_1950-11-28";"7.048236e-02"
"  0";"   9";" 0.00";" -3.27";"*pers_Reynaud-Paul";"7.048236e-02"
"  0";"   9";" 0.00";" -3.27";"*pers_Philip-André";"7.048236e-02"
"  0";"   9";" 0.00";" -3.27";"*pers_Bonnefous-Edouard";"7.048236e-02"
"  0";"   9";" 0.00";" -3.27";"*pers_Henckes-J.B.";"7.048236e-02"
"  0";"   9";" 0.00";" -3.27";"*pers_Henry-Pierre";"7.048236e-02"
"  0";"   9";" 0.00";" -3.27";"*date_1950-08-15";"7.048236e-02"
" 28";" 139";"20.14";" -3.18";"*location_lisbonne";"7.442831e-02"
"  2";"  21";" 9.52";" -3.16";"*date_1949-04-09";"7.534980e-02"
"  3";"  26";"11.54";" -3.05";"*pers_Wehrer-Albert";"8.059499e-02"
"  5";"  36";"13.89";" -3.03";"*pers_Labbé-Roland-Georges-Joseph-Marie";"8.198872e-02"
"  5";"  36";"13.89";" -3.03";"*pers_Schneiter-Pierre";"8.198872e-02"
"  5";"  36";"13.89";" -3.03";"*pers_Ferry-Jacques";"8.198872e-02"
"  5";"  36";"13.89";" -3.03";"*pers_Passe-Georges";"8.198872e-02"
"  5";"  36";"13.89";" -3.03";"*date_1950-11-17";"8.198872e-02"
" 21";" 108";"19.44";" -2.99";"*location_ottawa";"8.403527e-02"
"  1";"  14";" 7.14";" -2.73";"*location_tunisie";"9.860829e-02"
"  1";"  14";" 7.14";" -2.73";"*pers_Durand-André-Gaston";"9.860829e-02"
"  0";"   7";" 0.00";" -2.54";"*date_1951-05-15";"1.108652e-01"
"  0";"   7";" 0.00";" -2.54";"*pers_Thibodeaux-Ben.-H.";"1.108652e-01"
" 18";"  92";"19.57";" -2.43";"*pers_Acheson-Dean";"1.187176e-01"
"  1";"  13";" 7.69";" -2.39";"*pers_Valay-Gabriel";"1.220821e-01"
"  1";"  13";" 7.69";" -2.39";"*date_1950-06-06";"1.220821e-01"
" 24";" 117";"20.51";" -2.35";"*pers_Hirsch-Etienne";"1.254052e-01"
"  2";"  18";"11.11";" -2.23";"*pers_Massigli-René";"1.357588e-01"
"  2";"  18";"11.11";" -2.23";"*date_1950-06-14";"1.357588e-01"
"  2";"  18";"11.11";" -2.23";"*pers_Atlee-Clement";"1.357588e-01"
"  2";"  18";"11.11";" -2.23";"*pers_Strang-Sir-William";"1.357588e-01"
"  0";"   6";" 0.00";" -2.18";"*date_1951-05-18";"1.400415e-01"
"  0";"   6";" 0.00";" -2.18";"*location_moselle";"1.400415e-01"
"102";" 428";"23.83";" -2.15";"*location_grande-bretagne";"1.426169e-01"
"**";"classe";"2";"**";"";""
"****";"507";"1792";"28.29";"****";""
" 6";"145";" 4.14";"-45.37";"charbon";"1.630797e-11"
" 6";"133";" 4.51";"-40.05";"acier";"2.478870e-10"
"12";"159";" 7.55";"-37.01";"haut";"1.173620e-09"
" 3";"108";" 2.78";"-36.88";"président";"1.257795e-09"
"16";"162";" 9.88";"-29.77";"autorité";"4.858452e-08"
" 0";" 70";" 0.00";"-28.74";"disposition";"8.271695e-08"
" 4";" 95";" 4.21";"-28.68";"ministre";"8.553694e-08"
" 3";" 82";" 3.66";"-25.70";"projet";"3.981796e-07"
" 3";" 74";" 4.05";"-22.35";"marché";"2.269678e-06"
" 2";" 67";" 2.99";"-21.97";"conversation";"2.765705e-06"
" 2";" 65";" 3.08";"-21.14";"monnet";"4.274254e-06"
" 1";" 57";" 1.75";"-20.44";"article";"6.162924e-06"
" 9";"102";" 8.82";"-20.21";"accord";"6.950399e-06"
" 3";" 67";" 4.48";"-19.46";"représentant";"1.028742e-05"
" 0";" 46";" 0.00";"-18.63";"lettre";"1.589050e-05"
" 5";" 76";" 6.58";"-18.44";"production";"1.749618e-05"
" 0";" 43";" 0.00";"-17.38";"modernisation";"3.055675e-05"
" 1";" 49";" 2.04";"-17.11";"cher";"3.523002e-05"
" 1";" 45";" 2.22";"-15.46";"prix";"8.410909e-05"
" 2";" 49";" 4.08";"-14.56";"jean";"1.361102e-04"
" 8";" 79";"10.13";"-13.44";"délégation";"2.459753e-04"
" 0";" 33";" 0.00";"-13.26";"investissement";"2.704794e-04"
" 2";" 44";" 4.55";"-12.54";"ressource";"3.987477e-04"
" 2";" 43";" 4.65";"-12.14";"financement";"4.942307e-04"
"12";" 94";"12.77";"-11.79";"assemblée";"5.961593e-04"
"12";" 93";"12.90";"-11.45";"demander";"7.147549e-04"
" 0";" 28";" 0.00";"-11.22";"intéresser";"8.079730e-04"
"19";"124";"15.32";"-11.05";"traiter";"8.888838e-04"
" 0";" 26";" 0.00";"-10.41";"document";"1.253758e-03"
" 3";" 44";" 6.82";"-10.25";"délégué";"1.364653e-03"
" 5";" 54";" 9.26";" -9.94";"mesure";"1.615609e-03"
" 2";" 37";" 5.41";" -9.75";"mémorandum";"1.788833e-03"
" 2";" 37";" 5.41";" -9.75";"sidérurgie";"1.788833e-03"
" 0";" 24";" 0.00";" -9.60";"cour";"1.948103e-03"
" 8";" 68";"11.76";" -9.52";"membre";"2.035781e-03"
" 6";" 58";"10.34";" -9.52";"industrie";"2.035924e-03"
" 0";" 23";" 0.00";" -9.19";"intervenir";"2.429829e-03"
" 0";" 23";" 0.00";" -9.19";"envoyer";"2.429829e-03"
" 3";" 41";" 7.32";" -9.10";"ruhr";"2.556764e-03"
" 1";" 29";" 3.45";" -8.97";"caisse";"2.747468e-03"
" 1";" 29";" 3.45";" -8.97";"texte";"2.747468e-03"
" 1";" 29";" 3.45";" -8.97";"hallstein";"2.747468e-03"
" 4";" 46";" 8.70";" -8.94";"réunion";"2.794726e-03"
" 5";" 51";" 9.80";" -8.84";"conférence";"2.939607e-03"
" 0";" 22";" 0.00";" -8.79";"snyder";"3.032111e-03"
" 3";" 40";" 7.50";" -8.72";"activité";"3.150084e-03"
" 3";" 40";" 7.50";" -8.72";"soumettre";"3.150084e-03"
" 1";" 28";" 3.57";" -8.57";"observation";"3.420695e-03"
" 7";" 60";"11.67";" -8.46";"remettre";"3.634382e-03"
" 0";" 21";" 0.00";" -8.38";"dépense";"3.785694e-03"
" 1";" 27";" 3.70";" -8.17";"territoire";"4.260158e-03"
" 0";" 20";" 0.00";" -7.98";"cartel";"4.729395e-03"
"25";"138";"18.12";" -7.63";"commun";"5.734037e-03"
" 0";" 19";" 0.00";" -7.58";"déconcentration";"5.912323e-03"
" 0";" 19";" 0.00";" -7.58";"loi";"5.912323e-03"
" 0";" 19";" 0.00";" -7.58";"finance";"5.912323e-03"
" 4";" 41";" 9.76";" -7.11";"relatif";"7.681082e-03"
" 0";" 17";" 0.00";" -6.77";"copie";"9.261806e-03"
" 0";" 17";" 0.00";" -6.77";"matin";"9.261806e-03"
" 2";" 29";" 6.90";" -6.65";"période";"9.908220e-03"
" 1";" 23";" 4.35";" -6.58";"crédit";"1.028751e-02"
" 1";" 23";" 4.35";" -6.58";"producteur";"1.028751e-02"
" 4";" 39";"10.26";" -6.39";"parlement";"1.146079e-02"
" 0";" 16";" 0.00";" -6.37";"milliard";"1.160844e-02"
" 0";" 16";" 0.00";" -6.37";"transitoire";"1.160844e-02"
" 0";" 16";" 0.00";" -6.37";"liaison";"1.160844e-02"
" 0";" 16";" 0.00";" -6.37";"prier";"1.160844e-02"
"18";"103";"17.48";" -6.30";"nécessaire";"1.205818e-02"
" 0";" 15";" 0.00";" -5.97";"convention";"1.456577e-02"
" 0";" 15";" 0.00";" -5.97";"concentration";"1.456577e-02"
" 0";" 15";" 0.00";" -5.97";"commande";"1.456577e-02"
" 0";" 15";" 0.00";" -5.97";"charbonnage";"1.456577e-02"
" 0";" 15";" 0.00";" -5.97";"travailleur";"1.456577e-02"
" 0";" 15";" 0.00";" -5.97";"mccloy";"1.456577e-02"
" 0";" 15";" 0.00";" -5.97";"instruction";"1.456577e-02"
" 0";" 15";" 0.00";" -5.97";"guindey";"1.456577e-02"
" 2";" 27";" 7.41";" -5.89";"informer";"1.519478e-02"
" 2";" 27";" 7.41";" -5.89";"consultatif";"1.519478e-02"
" 2";" 27";" 7.41";" -5.89";"pratique";"1.519478e-02"
" 1";" 21";" 4.76";" -5.80";"fonds";"1.603370e-02"
" 3";" 32";" 9.38";" -5.75";"aide";"1.651405e-02"
" 3";" 32";" 9.38";" -5.75";"étranger";"1.651405e-02"
" 8";" 56";"14.29";" -5.59";"travail";"1.806318e-02"
" 0";" 14";" 0.00";" -5.57";"vente";"1.829969e-02"
" 0";" 14";" 0.00";" -5.57";"emprunt";"1.829969e-02"
" 0";" 14";" 0.00";" -5.57";"rédaction";"1.829969e-02"
" 0";" 14";" 0.00";" -5.57";"instituer";"1.829969e-02"
" 0";" 14";" 0.00";" -5.57";"décret";"1.829969e-02"
" 0";" 14";" 0.00";" -5.57";"clause";"1.829969e-02"
" 0";" 14";" 0.00";" -5.57";"importation";"1.829969e-02"
" 1";" 20";" 5.00";" -5.41";"attendre";"2.003589e-02"
" 3";" 31";" 9.68";" -5.39";"commission";"2.027521e-02"
" 4";" 36";"11.11";" -5.35";"intérêt";"2.077515e-02"
"10";" 64";"15.62";" -5.25";"concerner";"2.195355e-02"
" 0";" 13";" 0.00";" -5.17";"luxembourgeois";"2.302439e-02"
" 0";" 13";" 0.00";" -5.17";"justice";"2.302439e-02"
" 0";" 13";" 0.00";" -5.17";"juin";"2.302439e-02"
" 0";" 13";" 0.00";" -5.17";"spécial";"2.302439e-02"
" 0";" 13";" 0.00";" -5.17";"connaissance";"2.302439e-02"
" 0";" 13";" 0.00";" -5.17";"conclure";"2.302439e-02"
" 2";" 25";" 8.00";" -5.15";"pari";"2.329937e-02"
" 2";" 25";" 8.00";" -5.15";"expert";"2.329937e-02"
" 2";" 25";" 8.00";" -5.15";"résulter";"2.329937e-02"
" 3";" 30";"10.00";" -5.03";"exécution";"2.487990e-02"
" 1";" 19";" 5.26";" -5.02";"entrée";"2.505554e-02"
" 4";" 35";"11.43";" -5.00";"application";"2.528968e-02"
" 2";" 24";" 8.33";" -4.78";"italien";"2.885014e-02"
" 0";" 12";" 0.00";" -4.77";"tonne";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"juillet";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"transport";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"outre_mer";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"midi";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"produit";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"main_d_oeuvre";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"lundi";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"joint";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"interministériel";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"dévoué";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"collaborateur";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"avril";"2.901793e-02"
" 0";" 12";" 0.00";" -4.77";"agréer";"2.901793e-02"
" 3";" 29";"10.34";" -4.68";"suite";"3.051293e-02"
" 1";" 18";" 5.56";" -4.63";"signature";"3.135872e-02"
" 1";" 18";" 5.56";" -4.63";"répartition";"3.135872e-02"
" 1";" 18";" 5.56";" -4.63";"confier";"3.135872e-02"
" 1";" 18";" 5.56";" -4.63";"soir";"3.135872e-02"
" 1";" 18";" 5.56";" -4.63";"final";"3.135872e-02"
" 1";" 18";" 5.56";" -4.63";"assurance";"3.135872e-02"
" 0";" 11";" 0.00";" -4.37";"sidérurgique";"3.664395e-02"
" 0";" 11";" 0.00";" -4.37";"budget";"3.664395e-02"
" 0";" 11";" 0.00";" -4.37";"ami";"3.664395e-02"
" 0";" 11";" 0.00";" -4.37";"1er";"3.664395e-02"
" 0";" 11";" 0.00";" -4.37";"tiers";"3.664395e-02"
" 0";" 11";" 0.00";" -4.37";"reconstruction";"3.664395e-02"
" 0";" 11";" 0.00";" -4.37";"décembre";"3.664395e-02"
" 3";" 28";"10.71";" -4.33";"ordre";"3.739810e-02"
" 9";" 56";"16.07";" -4.26";"programme";"3.912278e-02"
" 1";" 17";" 5.88";" -4.25";"annexe";"3.928415e-02"
" 1";" 17";" 5.88";" -4.25";"mission";"3.928415e-02"
" 8";" 51";"15.69";" -4.11";"tenir";"4.258350e-02"
" 4";" 32";"12.50";" -4.01";"sarre";"4.535692e-02"
" 3";" 27";"11.11";" -3.99";"niveau";"4.580574e-02"
" 3";" 27";"11.11";" -3.99";"cas";"4.580574e-02"
" 0";" 10";" 0.00";" -3.97";"réduction";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"bureau";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"ration";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"profession";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"douane";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"confidentiel";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"utilisation";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"télégramme";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"supérieur";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"prélèvement";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"productivité";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"financer";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"consulter";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"consultation";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"concours";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"composer";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"communication";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"commercial";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"coke";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"achèvement";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"accroître";"4.638201e-02"
" 0";" 10";" 0.00";" -3.97";"accroissement";"4.638201e-02"
" 1";" 16";" 6.25";" -3.87";"désigner";"4.926434e-02"
" 6";" 41";"14.63";" -3.86";"fédéral";"4.950159e-02"
" 7";" 45";"15.56";" -3.69";"prévoir";"5.470600e-02"
" 2";" 21";" 9.52";" -3.69";"caractère";"5.475604e-02"
" 4";" 31";"12.90";" -3.68";"besoin";"5.498809e-02"
" 4";" 31";"12.90";" -3.68";"chancelier";"5.498809e-02"
" 3";" 26";"11.54";" -3.65";"note";"5.606154e-02"
" 0";"  9";" 0.00";" -3.57";"hirsch";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"total";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"salaire";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"ratification";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"épargner";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"vigueur";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"utilisateur";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"sûr";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"saisir";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"robert";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"rapporter";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"nommer";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"intervention";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"incident";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"assister";"5.887141e-02"
" 0";"  9";" 0.00";" -3.57";"août";"5.887141e-02"
" 1";" 15";" 6.67";" -3.49";"herter";"6.185350e-02"
" 1";" 15";" 6.67";" -3.49";"titre";"6.185350e-02"
" 1";" 15";" 6.67";" -3.49";"appeler";"6.185350e-02"
" 1";" 15";" 6.67";" -3.49";"veiller";"6.185350e-02"
" 1";" 15";" 6.67";" -3.49";"supplémentaire";"6.185350e-02"
" 1";" 15";" 6.67";" -3.49";"reconnaissant";"6.185350e-02"
" 1";" 15";" 6.67";" -3.49";"préciser";"6.185350e-02"
" 1";" 15";" 6.67";" -3.49";"matière";"6.185350e-02"
" 1";" 15";" 6.67";" -3.49";"information";"6.185350e-02"
" 1";" 15";" 6.67";" -3.49";"grave";"6.185350e-02"
" 1";" 15";" 6.67";" -3.49";"concurrence";"6.185350e-02"
" 5";" 35";"14.29";" -3.45";"compte";"6.317533e-02"
" 5";" 35";"14.29";" -3.45";"charger";"6.317533e-02"
" 4";" 30";"13.33";" -3.37";"convenir";"6.658217e-02"
" 2";" 20";"10.00";" -3.34";"janvier";"6.778392e-02"
" 2";" 20";"10.00";" -3.34";"modification";"6.778392e-02"
" 2";" 20";"10.00";" -3.34";"responsabilité";"6.778392e-02"
" 2";" 20";"10.00";" -3.34";"limite";"6.778392e-02"
" 2";" 20";"10.00";" -3.34";"approvisionnement";"6.778392e-02"
"16";" 82";"19.51";" -3.27";"cours";"7.075750e-02"
"12";" 65";"18.46";" -3.21";"rapport";"7.305630e-02"
" 0";"  8";" 0.00";" -3.17";"session";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"réadaptation";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"commissaire";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"augmentation";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"remercier";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"procéder";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"montant";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"minerai";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"harriman";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"entièrement";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"détail";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"département";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"dollar";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"cordialement";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"conforme";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"commissariat";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"capital";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"capacité";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"bonnet";"7.497607e-02"
" 0";"  8";" 0.00";" -3.17";"approbation";"7.497607e-02"
" 1";" 14";" 7.14";" -3.11";"utiliser";"7.776465e-02"
" 1";" 14";" 7.14";" -3.11";"rythme";"7.776465e-02"
" 4";" 29";"13.79";" -3.05";"oeuvre";"8.051273e-02"
" 6";" 38";"15.79";" -2.99";"année";"8.370544e-02"
" 3";" 24";"12.50";" -2.99";"recevoir";"8.375966e-02"
" 2";" 19";"10.53";" -2.99";"réunir";"8.390112e-02"
" 2";" 19";"10.53";" -2.99";"discuter";"8.390112e-02"
" 2";" 19";"10.53";" -2.99";"affecter";"8.390112e-02"
"10";" 55";"18.18";" -2.86";"entreprise";"9.086216e-02"
" 0";"  7";" 0.00";" -2.77";"vertu";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"sage";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"privé";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"clef";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"élire";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"électricité";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"wehrer";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"suffire";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"réduire";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"reprendre";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"pénurie";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"présidence";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"protection";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"proposé";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"professionnel";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"pratiquement";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"indépendance";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"ii";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"garantir";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"février";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"fonctionnaire";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"extérieur";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"exploitation";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"directeur";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"contingent";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"considération";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"communiquer";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"choisir";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"appliquer";"9.588439e-02"
" 0";"  7";" 0.00";" -2.77";"acquérir";"9.588439e-02"
" 4";" 28";"14.29";" -2.75";"adresser";"9.721549e-02"
" 1";" 13";" 7.69";" -2.74";"règle";"9.791943e-02"
" 1";" 13";" 7.69";" -2.74";"sauvegarde";"9.791943e-02"
" 1";" 13";" 7.69";" -2.74";"industriel";"9.791943e-02"
" 1";" 13";" 7.69";" -2.74";"honneur";"9.791943e-02"
" 1";" 13";" 7.69";" -2.74";"complet";"9.791943e-02"
" 1";" 13";" 7.69";" -2.74";"approuver";"9.791943e-02"
" 3";" 23";"13.04";" -2.67";"notamment";"1.022282e-01"
" 2";" 18";"11.11";" -2.65";"date";"1.038331e-01"
" 2";" 18";"11.11";" -2.65";"personnel";"1.038331e-01"
" 2";" 18";"11.11";" -2.65";"relèvement";"1.038331e-01"
"29";"131";"22.14";" -2.64";"question";"1.042603e-01"
" 8";" 45";"17.78";" -2.52";"dernier";"1.127375e-01"
" 4";" 27";"14.81";" -2.45";"exposer";"1.171953e-01"
" 0";"  6";" 0.00";" -2.38";"trésorerie";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"trésor";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"extension";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"emploi";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"contractuel";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"ultérieurement";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"subsister";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"subordonné";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"secrétariat";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"retard";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"restrictif";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"quantité";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"progressivement";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"porte";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"population";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"meilleur";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"maximum";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"lucien";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"lisbonne";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"liquidation";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"intermédiaire";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"intention";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"importateur";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"hubert";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"excessif";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"erhard";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"entier";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"désignation";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"dépasser";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"convoquer";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"concurrent";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"commander";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"aussitôt";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"apprécier";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"alinéa";"1.232704e-01"
" 0";"  6";" 0.00";" -2.38";"affectation";"1.232704e-01"
" 1";" 12";" 8.33";" -2.37";"réserve";"1.235156e-01"
" 1";" 12";" 8.33";" -2.37";"dkv";"1.235156e-01"
" 1";" 12";" 8.33";" -2.37";"responsable";"1.235156e-01"
" 1";" 12";" 8.33";" -2.37";"vote";"1.235156e-01"
