"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"stade";-0,955673762233089;-0,257107241587616;0,222994846350617;-0,942045248912391;-0,253440729431169;0,219814798562305;0,919215931969722;0,0502645163446973;0,0305195516855813;0,000271277055999713;1,96346134738214e-05;1,47700984636375e-05;0,000297025501760937;0,600760188326686;0,000107200306663903
"sorte";-0,722789454524588;-1,2611519169466;-0,182756700354365;-0,493359715091811;-0,860833741468343;-0,124745585389392;0,299483519594836;0,68884069216196;0,0116757882432045;0,000155173427632013;0,000472420295469365;9,92065518186049e-06;0,000297025501760937;0,79602296453026;0,000188210969593788
"réviser";1,24750075161301;0,162086313010365;0,546515081425711;0,909541064023207;0,118175606233846;0,398459005352865;0,885121635886979;0,011288823534672;0,10358954057835;0,000462248350529348;7,80344592256364e-06;8,87152008987255e-05;0,000297025501760937;0,799170770172357;0,000189702441519292
"réforme";-0,1086030409978;1,32562332743774;1,49787120244993;-0,0542155893514434;0,66176277657376;0,747750424548634;0,00435613959733513;0,490334853973115;0,50530900642955;3,00283120820722e-06;0,00044739098050166;0,000571210117315432;0,00025459328722366;0,991725191679111;0,000250397298547368
"réduire";-0,282416004321169;-0,955130429458319;1,08301694918589;-0,191939562875987;-0,649139263762476;0,73605531072392;0,0537372381755847;0,464362102678122;0,481900659146293;2,36903974403675e-05;0,000270968683368296;0,000348388848201615;0,000297025501760937;0,734263409734091;0,000160139147287323
"retrouver";-1,08415986727963;0,84651357377329;-1,53816501513488;-0,525404254939629;0,410236393125889;-0,745423685326938;0,3720158532068;0,171347321172293;0,456636825620908;0,000349124552329041;0,000212844087668222;0,000702747965226556;0,000297025501760937;1,07130432104295;0,000340894073831931
"reprise";0,807127301409589;-0,143935174477912;-0,719258568114548;0,740046409726052;-0,131972625532112;-0,659480505823896;0,663005288107214;0,0159294751426063;0,32106523675018;0,000193498593998603;6,15357666075058e-06;0,000153661060578068;0,000297025501760937;0,597425554178709;0,000106013537976839
"reprendre";2,55619958128632;-0,934984090760957;-0,657085498850654;0,912921848516596;-0,333920485207799;-0,234671702724529;0,87613879064522;0,0885577359890547;0,0353034733657259;0,00194081105340427;0,000259658282761177;0,000128244132456345;0,000297025501760937;1,64591937820733;0,0008046571136296
"recueillir";-1,40977599620246;-1,46734971246864;-0,0383523194605834;-0,692695251424294;-0,720984171062495;-0,0188444615619902;0,549776995462109;0,449974885614238;0,000248118923654852;0,000590328786705156;0,000639530116297053;4,3689493172854e-07;0,000297025501760937;1,14592734617734;0,000390038883991144
"pénurie";-1,86387823017182;-2,67759218334967;-0,299699485271783;-0,568917971278748;-0,817290683588647;-0,0914783060363283;0,388361846543061;0,605515160502604;0,00612299295433639;0,00103187908509183;0,00212952430527206;2,66787656598296e-05;0,000297025501760937;1,80260059761806;0,000965145432245554
"purement";-0,184756336960632;-0,435420333180244;0,430614080879661;-0,28883898222568;-0,680714761642773;0,67320090287258;0,117525856811355;0,49315884157967;0,389315301608976;8,69051743041807e-06;4,82685619417308e-05;4,72088479615993e-05;0,00025459328722366;0,324812611833102;2,68604148527623e-05
"présidence";2,55619958128632;-0,934984090760957;-0,657085498850654;0,912921848516596;-0,333920485207799;-0,234671702724529;0,87613879064522;0,0885577359890547;0,0353034733657259;0,00194081105340427;0,000259658282761177;0,000128244132456345;0,000297025501760937;1,64591937820733;0,0008046571136296
"protection";-1,86387823017182;-2,67759218334967;-0,299699485271783;-0,568917971278748;-0,817290683588647;-0,0914783060363283;0,388361846543061;0,605515160502604;0,00612299295433639;0,00103187908509183;0,00212952430527206;2,66787656598296e-05;0,000297025501760937;1,80260059761806;0,000965145432245554
"proposé";-0,580574565712098;-1,46055174891475;0,573976677402074;-0,346976552175548;-0,87288909993986;0,343033367832563;0,156803838083265;0,749737523726233;0,0934586381905036;0,000100117443224107;0,000633618189791047;9,78548217172603e-05;0,000297025501760937;0,883649254028283;0,000231928205924097
"professionnel";0,0157425570697597;-0,449709110001885;1,59205722096971;0,00951540726391363;-0,271821490816128;0,962300646448447;0,000145894833314508;0,0899471490827169;0,90990695608397;7,36112666721473e-08;6,00699276671113e-05;0,000752854557809337;0,000297025501760937;0,785516973649095;0,000183275699547496
"presse";0,12014075973172;-0,350132969999958;-0,574854187220766;0,175714211872444;-0,512093805728258;-0,840764205875105;0,0467768606251002;0,30015875219731;0,65306438717759;4,28720732559954e-06;3,64132760540986e-05;9,81542562038756e-05;0,000297025501760937;0,3347920154609;3,32923093866253e-05
"pratiquement";-1,17689168849396;-2,47139438782762;-0,444103866165565;-0,424395444600549;-0,891202249331538;-0,160146986823695;0,226327339566452;0,754019906579014;0,0196527538545352;0,00041140231362172;0,00181416945480125;5,85818181186581e-05;0,000297025501760937;1,49096771713752;0,000660283155888485
"oece";0,510946972951535;0,743896078884769;1,61837471504191;0,275741373891832;0,401456389181679;0,873383914615705;0,114688766001776;0,183665857337196;0,701645376661029;6,64658571311589e-05;0,000140887183650053;0,00066681462679687;0,00025459328722366;0,909317698619757;0,000210512668652726
"new";0,963070973988028;0,56088597694668;-0,966951674087168;0,652709105780768;0,380133338399617;-0,655339200924248;0,534479163720434;0,136961350036112;0,328559486243455;0,000275492846207313;9,34421671807197e-05;0,000277717519418672;0,000297025501760937;0,793950008624376;0,000187231990213542
"monopole";-0,515300312029671;0,0489142459006607;1,48876849589088;-0,326928859484048;0,0310333183417604;0,944539281337287;0,164018369011096;0,00111654717127351;0,834865083817631;7,88704918337138e-05;7,10664240854251e-07;0,000658336718313755;0,000297025501760937;0,766857049850765;0,000174671708080822
"minute";1,8829418233744;-0,236960902890254;-1,51710760168593;0,774982390531626;-0,0975285187809583;-0,624412109419955;0,7103120294972;0,0084989139137861;0,281189056589015;0,00105309497905917;1,66781213769233e-05;0,000683638491350306;0,000297025501760937;1,34651926275653;0,000538541132720362
"milieu";0,560514209935139;-0,0441114825116813;0,690919462319493;0,629238709010668;-0,0495199797189958;0,775632914909635;0,517803223095841;0,0024228664461201;0,47977391045804;9,33183373689689e-05;5,77959020055524e-07;0,000141790975681377;0,000297025501760937;0,469466390238854;6,54640319492213e-05
"mentionner";1,63632873189995;-0,137137210924023;-0,10692957125189;0,99440037742867;-0,0833385686163592;-0,0649813230912987;0,992151610137426;0,00526480423344796;0,00258358562912717;0,000795307083289729;5,58604414393603e-06;3,39616974824083e-06;0,000297025501760937;0,990106220147587;0,000291177166810565
"lien";-0,0990147642108333;1,55813268875177;-1,17352912424484;-0,0506951955511264;0,797758212933571;-0,600842600724239;0,00365300782737885;0,683430313447062;0,31291667872556;2,91201530623704e-06;0,000721111822900571;0,000409054790094458;0,000297025501760937;0,987358591951517;0,000289563326842762
"inspirer";0,807127301409589;-0,143935174477912;-0,719258568114548;0,740046409726052;-0,131972625532112;-0,659480505823896;0,663005288107214;0,0159294751426063;0,32106523675018;0,000193498593998603;6,15357666075058e-06;0,000153661060578068;0,000297025501760937;0,597425554178709;0,000106013537976839
"indépendance";-0,969402545999038;-1,16132822498036;1,22742133007968;-0,497621311789798;-0,596142105380668;0,6300695360394;0,32659614932672;0,354117494721369;0,319286355951912;0,000279127130026135;0,000400593317900128;0,000447487667108326;0,000297025501760937;1,0223483009069;0,000310449880704822
"incompatible";-0,657515200842161;0,248314077868818;0,732035118134437;-0,647912529859317;0,244687578607465;0,721344122126544;0,53659177246565;0,0578188927961469;0,405589334738204;0,000128411918163939;1,83145571721004e-05;0,000159168663778788;0,000297025501760937;0,540983533735103;8,69284290069859e-05
"ii";1,77854362071244;-0,336537042892181;0,649803806504549;0,924780828953566;-0,174987558289262;0,337875380641912;0,902160262870353;0,0244036660193488;0,0734360711102995;0,000939556238614944;3,36402710854286e-05;0,000125417529114211;0,000297025501760937;1,12855551586195;0,000378302833057964
"garantir";-0,67124398460811;-0,655906905523931;1,7364616018635;-0,340068498712413;-0,332298362102794;0,879733604409475;0,172345247467068;0,124324745099988;0,703330007432945;0,000133830330890992;0,000127784490219284;0,000895620667171229;0,000297025501760937;0,974498117093669;0,000282069251985138
"février";1,86921303960845;-1,141181886283;-0,512681117956872;0,831040839933023;-0,507362581576916;-0,227934931897291;0,753312529903702;0,212129954518901;0,0345575155773978;0,00103779444613637;0,000386815151825138;7,8070755758754e-05;0,000297025501760937;1,29799033884112;0,000500422303987531
"formuler";0,949342190222079;-0,343335006446069;0,0374748096418912;0,939742932024636;-0,339863380083055;0,0370958837104856;0,909284531954263;0,0898514488521361;0,000864019193600933;0,000267694409935485;3,50130473356498e-05;4,1713113692332e-07;0,000297025501760937;0,600030233966964;0,000106939957216495
"fonctionnaire";2,94502756157326;-1,23420761469535;-1,31053015152826;0,853221061172595;-0,357569465378827;-0,379681311365481;0,797802306398371;0,105858972920319;0,0963387206813106;0,00257615782106263;0,000452449571570578;0,000510138114586188;0,000297025501760937;1,98720180670701;0,00117294509882705
"extérieur";-1,86387823017182;-2,67759218334967;-0,299699485271783;-0,568917971278748;-0,817290683588647;-0,0914783060363283;0,388361846543061;0,605515160502604;0,00612299295433639;0,00103187908509183;0,00212952430527206;2,66787656598296e-05;0,000297025501760937;1,80260059761806;0,000965145432245554
"extension";-1,16817492025966;-1,49827577128465;0,888061148890462;-0,557024838223915;-0,714427954787062;0,423457231630773;0,385323318002011;0,478881126225358;0,135795555772632;0,000347426310771076;0,000571518721980386;0,000200785658972796;0,00025459328722366;1,1342152595825;0,000327520071728213
"exploitation";-1,86387823017182;-2,67759218334967;-0,299699485271783;-0,568917971278748;-0,817290683588647;-0,0914783060363283;0,388361846543061;0,605515160502604;0,00612299295433639;0,00103187908509183;0,00212952430527206;2,66787656598296e-05;0,000297025501760937;1,80260059761806;0,000965145432245554
"emploi";-1,86387823017182;-2,67759218334967;-0,299699485271784;-0,568917971278748;-0,817290683588647;-0,0914783060363283;0,388361846543061;0,605515160502604;0,0061229929543364;0,000884467787221569;0,00182530654737605;2,28675134227111e-05;0,00025459328722366;1,80260059761806;0,000827267513353332
"déficit";-1,86387823017182;-2,67759218334967;-0,299699485271784;-0,568917971278748;-0,817290683588647;-0,0914783060363284;0,388361846543061;0,605515160502604;0,0061229929543364;0,000737056489351307;0,00152108878948004;1,90562611855926e-05;0,000212161072686384;1,80260059761806;0,00068938959446111
"débouché";-1,70793455759339;-1,97277103192508;-0,547392591244403;-0,640592869423843;-0,739924753228152;-0,205309851696371;0,482950768241775;0,486797619903068;0,0302516118551576;0,000866435404215725;0,00115597143509225;8,90003200511238e-05;0,000297025501760937;1,48122164194332;0,000651679164421812
"diriger";0,0432001246016567;1,35873285678361;-0,416795746488404;0,0303824195136134;0,955589643372164;-0,293130247610784;0,0012420380363095;0,928255913877467;0,0705020480862237;5,54324070063676e-07;0,000548355108105551;5,15988823369875e-05;0,000297025501760937;0,738784550731629;0,000162117294810461
"directeur";1,48038505932151;-0,841958362348615;0,140763534720729;0,866293014396966;-0,492697925531622;0,0823721274695121;0,800067907963129;0,19552098017213;0,00441111186474108;0,00065094324551434;0,0002105595615692;5,88537399539686e-06;0,000297025501760937;0,997496824134796;0,000295540348755167
"différence";-1,70793455759339;-1,97277103192508;-0,547392591244403;-0,640592869423843;-0,739924753228152;-0,205309851696371;0,482950768241775;0,486797619903068;0,0302516118551576;0,000866435404215725;0,00115597143509225;8,90003200511238e-05;0,000297025501760937;1,48122164194332;0,000651679164421812
"destinée";0,0294713408357082;0,454511873390864;0,587630737240655;0,0396398308660483;0,611332001766103;0,790380836954921;0,00236335143881693;0,424672027740909;0,572964620820275;2,57984449212093e-07;6,13598379671961e-05;0,000102565841365043;0,000297025501760937;0,365372616117927;3,96520575492005e-05
"correspondant";-1,11161743481153;-0,961928393012208;0,470687952323236;-0,720169357220707;-0,62319223394099;0,304938578202156;0,596992849860034;0,337736960462269;0,0652701896776979;0,000367032428804631;0,00027483954822342;6,58051529357019e-05;0,000297025501760937;0,867103698042932;0,000223324214457423
"contractuel";1,58412963056897;-0,186925280924987;0,97652613284335;0,84699360195298;-0,0999441674036879;0,522123550180127;0,804993321246581;0,00846801461709362;0,186538664136327;0,0006388933728807;8,89575948968096e-06;0,000242780995831286;0,00025459328722366;1,06413035598039;0,000288294669967059
"contingent";-1,86387823017182;-2,67759218334967;-0,299699485271783;-0,568917971278748;-0,817290683588647;-0,0914783060363283;0,388361846543061;0,605515160502604;0,00612299295433639;0,00103187908509183;0,00212952430527206;2,66787656598296e-05;0,000297025501760937;1,80260059761806;0,000965145432245554
"consister";-0,203412966872794;1,45855654874984;0,993382283945636;-0,114508983539917;0,821077586156444;0,559213099095652;0,0183866128746064;0,714209593244197;0,267403793881197;1,22899752044785e-05;0,000631888252272559;0,000293107248881883;0,000297025501760937;0,904124049764489;0,000242800614483718
"considération";1,86921303960845;-1,141181886283;-0,512681117956872;0,831040839933023;-0,507362581576916;-0,227934931897291;0,753312529903702;0,212129954518901;0,0345575155773978;0,00103779444613637;0,000386815151825138;7,8070755758754e-05;0,000297025501760937;1,29799033884112;0,000500422303987531
"confiance";0,432028104888597;1,05950933284923;-1,07024039916601;0,275752600128726;0,676257979719079;-0,683107347631773;0,107688671673523;0,489316956342677;0,402994371983801;5,54393000337518e-05;0,00033342895509663;0,000340217320153141;0,000297025501760937;0,793464029724136;0,000187002849970826
"compléter";-0,112743547976782;0,653911705359022;-0,169102640515785;-0,164644863844303;0,95493893554959;-0,246948776431687;0,0359882885299884;0,914641060173424;0,0493706512965877;3,77552311591422e-06;0,000127008258532643;8,49365304051747e-06;0,000297025501760937;0,358188265852385;3,81080254831066e-05
"complètement";-0,0990147642108333;1,55813268875177;-1,17352912424484;-0,0506951955511264;0,797758212933571;-0,600842600724239;0,00365300782737885;0,683430313447062;0,31291667872556;2,91201530623704e-06;0,000721111822900571;0,000409054790094458;0,000297025501760937;0,987358591951517;0,000289563326842762
"communiquer";2,94502756157326;-1,23420761469535;-1,31053015152826;0,853221061172595;-0,357569465378827;-0,379681311365481;0,797802306398371;0,105858972920319;0,0963387206813106;0,00257615782106263;0,000452449571570578;0,000510138114586188;0,000297025501760937;1,98720180670701;0,00117294509882705
"commandement";-0,772272522122754;2,25615587662247;-2,03355122708012;-0,246417289013232;0,71989589009385;-0,648867033452427;0,0856433011698594;0,552236501788085;0,362120197042056;0,000177147449356341;0,00151193089393333;0,00122829864438042;0,000297025501760937;1,59046507422009;0,000751349516960046
"collectif";-0,0611980780603037;1,25915671678169;1,75011566170208;-0,0283734446550422;0,583786526440018;0,811411263901054;0,00122019702642616;0,390255148569323;0,608524654404251;1,11242132252409e-06;0,000470926696733358;0,000909760843779194;0,000297025501760937;1,05590064609396;0,000331161506383992
"choisir";0,223231699564676;0,860357052845372;3,26358241721496;0,0659969025640623;0,254358591085711;0,9648554896941;0,00701462672165081;0,0787199759561512;0,914265397322199;1,48014911458284e-05;0,000219862511506149;0,00316360976610015;0,000297025501760937;1,60640052212896;0,000766481031207766
"but";0,0432001246016567;1,35873285678361;-0,416795746488404;0,0303824195136134;0,955589643372164;-0,293130247610784;0,0012420380363095;0,928255913877467;0,0705020480862237;5,54324070063676e-07;0,000548355108105551;5,15988823369875e-05;0,000297025501760937;0,738784550731629;0,000162117294810461
"avantage";-1,24010353985807;0,141692422348699;-1,29047190916226;-0,690734050015563;0,0789222654397341;-0,718789084618679;0,598727470386335;0,00590528976450962;0,395367239849157;0,000456782684558052;5,96330452994842e-06;0,000494641839791159;0,000297025501760937;0,965925448889636;0,000277128349373637
"auprès_de";2,02515671218689;-0,436360734858412;-0,760374223929492;0,917701238865543;-0,197737184763057;-0,344564133285269;0,892027157331959;0,0312886486460956;0,076684194021946;0,00121817872289257;5,65568310129932e-05;0,000171730925570274;0,000297025501760937;1,29231936174493;0,000496059122042928
"associer";0,0810168107521864;1,05975688481353;2,50684903945852;0,0297543587724783;0,389207946716105;0,920669241555876;0,00140033837109657;0,181021378998627;0,817578282630278;1,94959330297404e-06;0,000333584783144555;0,00186659501618528;0,000297025501760937;1,30484492864077;0,000505721645292008
"arrangement";-0,254958436789272;0,853311537327179;-0,925836018272224;-0,198465827034459;0,664238383739613;-0,720693197599724;0,0571300596153473;0,483476989940241;0,459392950444412;1,93077876450208e-05;0,000216276321048488;0,00025460204222477;0,000297025501760937;0,642890935772624;0,000122763240424755
"aron";0,12014075973172;-0,350132969999958;-0,574854187220766;0,175714211872444;-0,512093805728258;-0,840764205875105;0,0467768606251002;0,30015875219731;0,65306438717759;4,28720732559954e-06;3,64132760540986e-05;9,81542562038756e-05;0,000297025501760937;0,3347920154609;3,32923093866253e-05
"appliquer";0,0157425570697597;-0,449709110001885;1,59205722096971;0,00951540726391363;-0,271821490816128;0,962300646448447;0,000145894833314508;0,0899471490827169;0,90990695608397;7,36112666721473e-08;6,00699276671113e-05;0,000752854557809337;0,000297025501760937;0,785516973649095;0,000183275699547496
"admettre";1,24750075161301;0,162086313010365;0,546515081425711;0,909541064023207;0,118175606233846;0,398459005352865;0,885121635886979;0,011288823534672;0,10358954057835;0,000462248350529348;7,80344592256364e-06;8,87152008987255e-05;0,000297025501760937;0,799170770172357;0,000189702441519292
"acquérir";-0,191746585425157;-1,75977527284914;-0,0794679752755269;-0,108210737816986;-0,993115889103646;-0,0448471518714123;0,0154465406549108;0,982935563610726;0,001617895734364;1,09206632645415e-05;0,000919831250329652;1,87576329871186e-06;0,000297025501760937;0,929848674898809;0,000256813761084461
"acheson";1,49411384308746;0,062262621044134;-0,86366294900833;0,8652024606994;0,0360546642320519;-0,500124747624848;0,829828368163669;0,0010887053796061;0,169082926456725;0,00066307265382692;1,15145915284075e-06;0,000221555387891049;0,000297025501760937;0,988529887401605;0,000290250747570909
"acceptation";0,171686229648198;0,255112041422707;1,34436411499709;0,124492929103211;0,184986561538983;0,974823821340701;0,024963854415254;0,0416425487784487;0,933393596806298;8,75517164491438e-06;1,9331059352146e-05;0,000536818607198347;0,000297025501760937;0,654907397837402;0,000127395336623037
"évidemment";-0,788289436516361;1,2012313959976;-0,861720329396219;-0,470512065310564;0,716987744431092;-0,514341297907141;0,287104186844774;0,503681655711512;0,209214157443714;0,000158204328694347;0,000367367132022831;0,000189051281731589;0,00025459328722366;0,886678539849261;0,000200160945312314
"éventuellement";1,07036060533165;-0,54395034966131;-0,500209791620286;0,822925031224583;-0,418205188279477;-0,384576147830499;0,752845023276118;0,146892135263063;0,10026284146082;0,00029168035611981;7,53295666559157e-05;6,37017445494488e-05;0,00025459328722366;0,743494188305004;0,000140734995895103
"user";-0,35067370724187;-0,20278719588406;-0,452241526502852;-0,577584418947005;-0,334004866306677;-0,74487380694525;0,441141401225026;0,111451813967256;0,44740678480772;3,1307858179002e-05;1,04695498318463e-05;5,20700296924418e-05;0,00025459328722366;0,318210531525882;2,57795924064966e-05
"unification";-0,954206806797599;1,43386453329378;-1,74457593677873;-0,389228319660184;0,584884407592216;-0,711625986688241;0,210778016045889;0,359576424451078;0,429645559503033;0,000231809894379141;0,000523435524208715;0,000774866177074907;0,00025459328722366;1,25265105235058;0,000399491150919936
"ultérieurement";0,32901268827669;-0,0783952644439213;1,9073500053433;0,169847549809675;-0,0404703042068817;0,984639002021072;0,0464320494901907;0,0019916218928638;0,951576328616946;2,7559557613711e-05;1,56468387675114e-06;0,000926206316344822;0,00025459328722366;0,920246074202315;0,000215603047588095
"tendre";-0,970223721191206;0,37894005266891;-0,572745039094829;-0,816217597802294;0,318789916948998;-0,481831736075471;0,753152346527757;0,086799005884717;0,160048647587526;0,000239657335043606;3,65584665464546e-05;8,35159875608446e-05;0,00025459328722366;0,673799563554273;0,000115586842240233
"susceptible";-1,13614109147244;0,611573189965093;-1,45560064647734;-0,584088955171898;0,314409141803775;-0,748322780621046;0,450479724361082;0,0986148374936449;0,450905438145274;0,000328633236236822;9,52234310733007e-05;0,000539425444568741;0,00025459328722366;1,02022249881466;0,000264994427908761
"surplus";-0,168739422567025;0,61950414744463;-0,741216816804241;-0,172070179997109;0,631732576407337;-0,755847739337435;0,0435732796118135;0,443721263332416;0,512705457055771;7,2490328157813e-06;9,77091836978227e-05;0,000139874155262888;0,00025459328722366;0,487199335871024;6,04310755394832e-05
"subsister";-0,0188389666793932;-0,668053470476428;1,31346968826217;-0,0127832672254338;-0,453310745717276;0,89126087981931;0,000255408143558903;0,242648553044987;0,757096038811455;9,0356854639272e-08;0,000113623822993745;0,000439225006657665;0,00025459328722366;0,710460539528516;0,000128507025474727
"subordonné";0,676864343232774;0,511262941588585;2,50123032242442;0,256276098860744;0,193575675055662;0,94702218515696;0,102478400294291;0,044172539328667;0,853349060377043;0,000116640727917834;6,65480872682514e-05;0,00159277458967591;0,00025459328722366;1,27434119099052;0,0004134456157479
"stabilité";-1,31807537614729;-0,210718153363597;-1,16662535617595;-0,743508693079277;-0,118863292381194;-0,658077762152656;0,667990165086933;0,0128981716037631;0,319111663309306;0,000442310696449905;1,13044868223273e-05;0,000346505211950439;0,00025459328722366;0,97197583134136;0,000240523702646513
"société";0,179112232389058;1,20916235347714;-0,147336499723118;0,145477320870557;0,982097634176641;-0,119668651103665;0,0278987271746608;0,960589429443164;0,0115118433821763;8,16765607622322e-06;0,000372234123240048;5,526722319513e-06;0,00025459328722366;0,646298734276564;0,000106344138989474
"secteur";-1,3340922905409;-1,26564263398847;0,00520554150794986;-0,725470204709471;-0,688247752632151;0,00283073764099551;0,595248007368023;0,404746466155717;5,52647626134887e-06;0,00045312570280833;0,000407820582247025;6,89888294419882e-09;0,00025459328722366;1,04216660566046;0,000276516629342853
"secrétariat";1,58412963056897;-0,186925280924987;0,97652613284335;0,84699360195298;-0,0999441674036879;0,522123550180127;0,804993321246581;0,00846801461709362;0,186538664136327;0,0006388933728807;8,89575948968096e-06;0,000242780995831286;0,00025459328722366;1,06413035598039;0,000288294669967059
"scs";-0,804306350909967;0,146306915372726;0,310110568287683;-0,919893576596979;0,167332747666136;0,354676696858025;0,896337204133194;0,0224074691784383;0,0812553266883686;0,000164698614023195;5,44975096173851e-06;2,44838709798557e-05;0,00025459328722366;0,512018956283534;6,67450447474042e-05
"réellement";0,284893221101072;0,270410036187844;-1,50356891159478;0,183325585114551;0,174005818437485;-0,967529692046869;0,0535735763805062;0,0364642002886604;0,909962223330835;2,06638470987426e-05;1,86162653722012e-05;0,000575564001845199;0,00025459328722366;0,741834538448743;0,00014010739146318
"retard";-1,16817492025966;-1,49827577128465;0,888061148890462;-0,557024838223915;-0,714427954787062;0,423457231630773;0,385323318002011;0,478881126225358;0,135795555772632;0,000347426310771076;0,000571518721980386;0,000200785658972796;0,00025459328722366;1,1342152595825;0,000327520071728213
"restrictif";-1,16817492025966;-1,49827577128465;0,888061148890462;-0,557024838223915;-0,714427954787062;0,423457231630773;0,385323318002011;0,478881126225358;0,135795555772632;0,000347426310771076;0,000571518721980386;0,000200785658972796;0,00025459328722366;1,1342152595825;0,000327520071728213
"représentation";-0,456454695953884;0,735965121405233;0,903990885368806;-0,364616359854039;0,58788950124729;0,722108609871121;0,186711883672142;0,366712522011542;0,446575594316316;5,30447378431754e-05;0,000137899094477452;0,000208053512325679;0,00025459328722366;0,636666432400796;0,000103197898624167
"renoncer";-0,440437781560277;1,79088960203011;-0,267840012315096;-0,236336932680655;0,960983305778342;-0,143721745976135;0,0729039138764354;0,910655287730318;0,0164407983932472;4,9387390696925e-05;0,000816553375480855;1,82640825383674e-05;0,00025459328722366;0,98312648936113;0,000246074008762305
"relever";-0,986240635584812;-0,675984427955965;0,599085858589073;-0,73745385519891;-0,505462160515172;0,447961846298989;0,632935403055331;0,224647535780429;0,142417061164242;0,000247635403219434;0,000116337662028842;9,13745150323944e-05;0,00025459328722366;0,74714251825605;0,000142119559363345
"reconstituer";-0,440437781560277;1,79088960203011;-0,267840012315096;-0,236336932680655;0,960983305778342;-0,143721745976135;0,0729039138764354;0,910655287730318;0,0164407983932472;4,9387390696925e-05;0,000816553375480855;1,82640825383674e-05;0,00025459328722366;0,98312648936113;0,000246074008762305
"quantité";-0,71454227659156;-1,84736988254144;0,125709054099928;-0,360020084767912;-0,930792037782293;0,0633381477846688;0,164776737749511;0,832113240410812;0,00311002183967852;0,000129987863971651;0,000868869728753217;4,02327821513944e-06;0,00025459328722366;1,06091412746278;0,000286554619387305
"publier";1,87184490395583;-0,303386254885589;-0,668681569329698;0,930934185689221;-0,150884635550918;-0,332558819864716;0,911023706164637;0,0180807495123365;0,0708955443230276;0,000892044811252701;2,34335858582349e-05;0,000113837579962124;0,00025459328722366;1,18196679450308;0,000355678407088185
"prévenir";0,695427214083324;-0,405898896654503;-0,338145719638692;0,796288437102971;-0,464768406374312;-0,387188653465453;0,71349476227396;0,183636006499053;0,102869231226987;0,000102605127951732;3,4954367188302e-05;2,42590333326195e-05;0,000212161072686383;0,496199749563075;5,22370669721345e-05
"précéder";0,268876306707466;-0,78451444443703;-0,331738013910874;0,301025633432505;-0,878318214295263;-0,371403665105421;0,119616401234405;0,769346929846872;0,111036668918722;1,84056863347852e-05;0,000156692726319941;2,80180192320273e-05;0,00025459328722366;0,468551595945196;5,58935625398541e-05
"progressivement";-0,47247161034749;-0,318959359219642;2,07582178305271;-0,219481377124014;-0,148168985977026;0,964299681992215;0,0762458636221471;0,0262524732685073;0,897501663109347;5,68327125007894e-05;2,59010666186967e-05;0,0010970516590986;0,00025459328722366;1,03125917986582;0,000270758814288845
"porte";0,0869420220326206;-1,60680578776572;-0,0427627236094843;0,0540105039322215;-0,998186932964077;-0,0265652465593218;0,00385807825795624;0,995572764120216;0,000569157621828037;1,92444906737065e-06;0,000657315272948806;4,65562149743576e-07;0,00025459328722366;0,843615350582959;0,000181190697094889
"population";-1,16817492025966;-1,49827577128465;0,888061148890462;-0,557024838223915;-0,714427954787062;0,423457231630773;0,385323318002011;0,478881126225358;0,135795555772632;0,000347426310771076;0,000571518721980386;0,000200785658972796;0,00025459328722366;1,1342152595825;0,000327520071728213
"phase";-1,15215800586605;-0,443351290659781;-0,28376974879344;-0,909567455260532;-0,350002259393901;-0,224021121214148;0,870428554149412;0,0973732515291468;0,032198194321443;0,000337964459748267;5,00429499545195e-05;2,05011932779629e-05;0,00025459328722366;0,744296078287488;0,000141038736917079
"persuader";-0,168739422567025;0,61950414744463;-0,741216816804241;-0,172070179997109;0,631732576407337;-0,755847739337435;0,0435732796118135;0,443721263332416;0,512705457055771;7,2490328157813e-06;9,77091836978227e-05;0,000139874155262888;0,00025459328722366;0,487199335871024;6,04310755394832e-05
"perdre";-0,954206806797599;1,43386453329378;-1,74457593677873;-0,389228319660184;0,584884407592216;-0,711625986688241;0,210778016045889;0,359576424451078;0,429645559503033;0,000231809894379141;0,000523435524208715;0,000774866177074907;0,00025459328722366;1,25265105235058;0,000399491150919936
"partager";0,798662246338394;0,627435104924167;-0,0268329871311406;0,786084810523293;0,617554176162973;-0,0264104177973369;0,681678369010266;0,317852405574571;0,000469225415164349;0,000162395226475909;0,000100226964201943;1,83309508646826e-07;0,00025459328722366;0,583006842954857;8,65354891837372e-05
"parer";-0,456454695953884;0,735965121405233;0,903990885368806;-0,364616359854039;0,58788950124729;0,722108609871121;0,186711883672142;0,366712522011542;0,446575594316316;5,30447378431754e-05;0,000137899094477452;0,000208053512325679;0,00025459328722366;0,636666432400796;0,000103197898624167
"p";2,20156754483406;-0,536134916431782;-1,45513436663863;0,817542639782367;-0,199091395532075;-0,540357889146415;0,7626583424375;0,0341703048470171;0,203171352715484;0,00102832342989491;6,09837163443191e-05;0,000449233255181568;0,000212161072686383;1,51938297320442;0,000489779059545868
